Time (msec),* Coolant Temperature (°C),* Engine Load (mg/stroke),* Engine Speed (RPM),* Fuel Injector Pulse Width (ms),* Ignition Angle (° CRK),* Intake Air Temperature (°C),* Knock sensor 1 (V),* Knock sensor 2 (V),* Lambda Integrator - Bank 1 (%),* Lambda Integrator - Bank 2 (%),* Lambda post cat heating 1 (%),* Lambda post cat heating 2 (%),* Lambda pre cat heating 1 (%),* Lambda pre cat heating 2 (%),* Mass Airflow (kg/h),* Oil Temperature (°C),* Radiator outlet temperature (°C),* Throttle Position actual (°TPS),* Throttle Position pedal (°TPS),* Vehicle Speed (km/h),** Lambda Additive Adaptation - Bank 1 (ms),** Lambda Additive Adaptation - Bank 2 (ms),** Lambda Multiplicative Adaptation - Bank 1 (%),** Lambda Multiplicative Adaptation - Bank 2 (%)
518209,105.8,176.94,2119,5.808,22.88,49.5,0.90,0.35,4.59,4.71,91,91,97,93,67.50,105.6,66.0,1.2,11.3,46,0.00,0.00,-0.78,-1.07
518408,105.8,156.23,2133,5.268,24.75,49.5,0.86,0.31,5.72,5.93,91,91,97,93,60.00,105.6,66.0,0.8,10.5,46,0.00,0.00,-0.78,-1.07
518608,105.8,148.97,2144,4.888,25.50,49.5,0.76,0.31,5.72,5.93,91,91,97,93,57.50,105.6,66.0,0.4,10.5,46,0.00,0.00,-0.78,-1.07
518809,105.8,145.89,2151,4.588,25.88,49.5,0.70,0.31,5.72,5.93,90,90,95,91,56.50,105.6,66.0,0.4,10.5,47,0.00,0.00,-0.78,-1.07
519009,105.8,147.57,2155,4.472,25.88,49.5,0.62,0.31,5.72,5.93,90,90,95,91,57.25,105.6,66.0,0.4,10.5,47,0.00,0.00,-0.78,-1.07
519208,105.8,147.36,2158,4.304,25.88,49.5,0.57,0.33,2.90,2.89,90,90,95,91,57.25,105.6,66.0,0.4,10.5,47,0.00,0.00,-0.78,-1.07
519408,105.8,147.72,2162,4.208,25.88,49.5,0.53,0.31,1.16,1.15,90,90,95,91,57.50,105.6,66.0,0.4,10.5,47,0.00,0.00,-0.78,-1.07
519608,105.8,49.35,2166,3.116,22.50,49.5,0.51,0.29,-0.52,-0.53,90,90,95,91,19.25,105.6,66.0,0.0,0.0,47,0.00,0.00,-0.78,-1.07
519808,105.8,53.04,2173,2.140,16.88,49.5,0.51,0.29,-1.83,-1.83,91,91,96,93,20.75,105.6,66.0,0.0,0.0,48,0.00,0.00,-0.78,-1.07
520009,105.8,52.93,2151,1.820,10.88,49.5,0.51,0.27,-2.97,-2.98,91,91,96,93,20.50,105.6,66.0,0.0,0.0,48,0.00,0.00,-0.78,-1.07
520168,105.8,52.02,2162,1.692,6.38,48.8,0.49,0.27,-3.85,-3.86,91,91,96,93,20.25,105.6,66.0,0.0,0.0,48,0.00,0.00,-0.78,-1.07
520369,105.8,52.28,2151,1.564,0.38,48.8,0.49,0.25,-4.95,-4.96,91,91,96,93,20.25,105.6,66.0,0.0,0.0,48,0.00,0.00,-0.78,-1.07
520569,105.8,52.81,2130,1.600,-2.62,48.8,0.47,0.27,0.00,0.00,91,91,96,93,20.25,105.6,66.0,0.0,0.0,48,0.00,0.00,-0.78,-1.07
520769,105.8,52.59,2138,1.568,-2.62,48.8,0.45,0.27,0.00,0.00,92,92,98,94,20.25,105.6,66.0,0.0,0.0,48,0.00,0.00,-0.78,-1.07
520969,105.8,53.55,2100,1.552,-2.62,48.8,0.43,0.27,0.00,0.00,92,92,98,94,20.25,105.6,66.0,0.0,0.0,48,0.00,0.00,-0.78,-1.07
521168,105.8,53.31,2083,1.536,-2.62,48.8,0.41,0.31,0.00,0.00,92,92,98,94,20.00,105.6,66.0,0.0,0.0,48,0.00,0.00,-0.78,-1.07
521328,105.8,52.55,2061,1.524,-3.00,48.8,0.41,0.33,0.00,0.00,92,92,98,94,19.50,105.6,66.0,0.0,0.0,48,0.00,0.00,-0.78,-1.07
521490,105.8,52.34,2043,1.524,-3.00,48.8,0.43,0.33,0.00,0.00,92,92,98,94,19.25,105.6,66.0,0.0,0.0,48,0.00,0.00,-0.78,-1.07
521689,105.8,52.89,2021,1.524,-3.00,49.5,0.41,0.35,0.00,0.00,93,93,98,95,19.25,105.6,66.0,0.0,0.0,46,0.00,0.00,-0.78,-1.07
521888,105.8,51.47,2023,1.508,-3.00,49.5,0.41,0.35,0.00,0.00,93,93,98,95,18.75,105.6,66.0,0.0,0.0,46,0.00,0.00,-0.78,-1.07
522048,105.8,53.21,2009,1.500,-3.00,49.5,0.39,0.35,0.00,0.00,93,93,98,95,19.25,105.6,66.0,0.0,0.0,46,0.00,0.00,-0.78,-1.07
522209,105.8,52.66,2004,1.496,-3.00,49.5,0.41,0.35,0.00,0.00,93,93,98,95,19.00,105.6,66.0,0.0,0.0,46,0.00,0.00,-0.78,-1.07
522408,105.8,52.17,1996,1.492,-3.38,49.5,0.39,0.35,0.00,0.00,93,93,98,95,18.75,105.6,66.0,0.0,0.0,46,0.00,0.00,-0.78,-1.07
522608,105.8,51.22,1979,1.476,-3.38,49.5,0.41,0.35,0.00,0.00,93,93,98,95,18.25,105.6,66.0,0.0,0.0,46,0.00,0.00,-0.78,-1.07
522769,105.8,51.30,1976,1.476,-3.38,49.5,0.41,0.37,0.00,0.00,93,93,99,95,18.25,105.6,66.0,0.0,0.0,45,0.00,0.00,-0.78,-1.07
522968,105.8,50.14,1966,1.456,-3.38,49.5,0.39,0.37,0.00,0.00,93,93,99,95,17.75,105.6,66.0,0.0,0.0,45,0.00,0.00,-0.78,-1.07
523169,105.8,50.31,1960,1.452,-3.38,49.5,0.41,0.37,0.00,0.00,93,93,99,95,17.75,105.6,66.0,0.0,0.0,45,0.00,0.00,-0.78,-1.07
523369,105.8,50.81,1940,1.440,-3.38,49.5,0.39,0.35,0.00,0.00,93,93,99,95,17.75,105.6,66.0,0.0,0.0,45,0.00,0.00,-0.78,-1.07
523529,105.8,48.82,1934,1.440,-3.38,49.5,0.35,0.35,0.00,0.00,93,93,99,95,17.00,105.6,66.0,0.0,0.0,45,0.00,0.00,-0.78,-1.07
523730,105.8,49.01,1926,1.436,-3.75,49.5,0.33,0.35,0.00,0.00,94,94,99,96,17.00,105.6,66.0,0.0,0.0,43,0.00,0.00,-0.78,-1.07
523930,105.8,49.05,1896,1.412,-3.75,49.5,0.33,0.33,0.00,0.00,94,94,99,96,16.75,105.6,66.0,0.0,0.0,43,0.00,0.00,-0.78,-1.07
524128,105.8,47.32,1643,1.304,-4.88,49.5,0.33,0.31,0.00,0.00,94,94,99,96,14.00,105.6,66.0,0.0,0.0,43,0.00,0.00,-0.78,-1.07
524288,105.8,46.22,1412,0.748,-7.88,49.5,0.31,0.29,0.00,0.00,94,94,99,96,11.75,105.6,66.0,0.0,0.0,43,0.00,0.00,-0.78,-1.07
524489,105.8,58.12,1099,1.652,-13.12,49.5,0.29,0.29,0.00,0.00,94,94,99,96,11.50,105.6,66.0,0.0,0.0,43,0.00,0.00,-0.78,-1.07
524689,105.8,89.34,948,1.716,-10.12,49.5,0.27,0.27,1.74,1.72,95,95,99,98,15.25,105.6,66.0,0.0,0.0,42,0.00,0.00,-0.78,-1.07
524889,105.8,70.14,1168,1.848,-6.75,49.5,0.25,0.25,2.21,2.20,95,95,99,98,14.75,105.6,66.0,0.0,0.0,42,0.00,0.00,-0.78,-1.07
525089,105.8,50.86,1447,1.928,-4.88,49.5,0.25,0.23,2.81,2.80,95,95,99,98,13.25,105.6,66.0,0.0,0.0,42,0.00,0.00,-0.78,-1.07
525289,105.8,38.35,1774,1.636,-2.25,49.5,0.25,0.21,3.53,3.55,95,95,99,98,12.25,105.6,66.0,0.0,0.0,42,0.00,0.00,-0.78,-1.07
525449,105.8,42.38,2031,1.524,0.75,49.5,0.25,0.21,3.53,3.63,95,95,99,98,15.50,105.6,66.0,0.0,0.0,42,0.00,0.00,-0.78,-1.07
525649,105.8,48.69,2424,1.440,6.38,49.5,0.45,0.29,3.53,3.63,95,95,99,99,21.25,105.6,66.0,0.0,0.0,38,0.00,0.00,-0.78,-1.07
525809,105.8,58.17,2387,1.532,9.00,49.5,0.41,0.33,3.53,3.63,95,95,99,99,25.00,105.6,65.2,0.0,0.0,38,0.00,0.00,-0.78,-1.07
526009,105.8,55.09,2344,1.612,8.62,49.5,0.45,0.33,3.53,3.63,95,95,99,99,23.25,105.6,65.2,0.0,0.0,38,0.00,0.00,-0.78,-1.07
526169,105.8,58.19,2291,1.576,-1.50,49.5,0.49,0.35,0.00,0.00,95,95,99,99,24.00,105.6,65.2,0.0,0.0,38,0.00,0.00,-0.78,-1.07
526329,105.8,55.50,2277,1.584,-1.88,49.5,0.49,0.35,0.00,0.00,95,95,99,99,22.75,105.6,65.2,0.0,0.4,38,0.00,0.00,-0.78,-1.07
526528,105.8,54.56,2214,1.580,-2.25,49.5,0.49,0.35,0.00,0.00,95,95,99,99,21.75,105.6,65.2,0.0,0.4,38,0.00,0.00,-0.78,-1.07
526688,105.8,56.53,2210,1.668,-5.25,49.5,0.53,0.33,0.00,0.00,96,96,99,99,22.50,105.6,65.2,0.0,2.3,34,0.00,0.00,-0.78,-1.07
526889,105.8,58.53,2159,1.688,12.38,49.5,0.53,0.35,0.66,0.60,96,96,99,99,22.75,105.6,65.2,0.0,3.5,34,0.00,0.00,-0.78,-1.07
527089,105.8,64.48,2153,1.744,21.00,49.5,0.53,0.31,1.43,1.70,96,96,99,99,25.00,105.6,65.2,0.0,6.2,34,0.00,0.00,-0.78,-1.07
527289,105.8,71.33,2122,1.864,22.12,49.5,0.53,0.33,1.43,2.80,96,96,99,99,27.25,105.6,65.2,0.0,7.0,34,0.00,0.00,-0.78,-1.07
527488,105.8,76.22,2113,1.952,22.88,49.5,0.55,0.35,1.43,3.90,96,96,99,99,29.00,105.6,65.2,0.0,7.4,34,0.00,0.00,-0.78,-1.07
527648,105.8,78.61,2102,2.040,23.25,50.2,0.55,0.35,1.43,4.78,97,97,99,99,29.75,105.6,65.2,0.0,7.4,32,0.00,0.00,-0.78,-1.07
527809,105.8,80.10,2080,2.100,23.62,50.2,0.55,0.33,1.43,5.66,97,97,99,99,30.00,105.6,65.2,0.0,7.4,32,0.00,0.00,-0.78,-1.07
528009,105.8,81.39,2064,2.108,23.62,50.2,0.53,0.33,-1.00,6.67,97,97,99,99,30.25,105.6,65.2,0.0,7.4,32,0.00,0.00,-0.78,-1.07
528208,105.8,81.75,2055,2.180,23.62,50.2,0.51,0.31,0.72,7.12,97,97,99,99,30.25,105.6,65.2,0.0,7.4,32,0.00,0.00,-0.78,-1.07
528409,105.8,81.56,2043,2.236,23.62,50.2,0.51,0.29,1.73,7.12,97,97,99,99,30.00,105.6,65.2,0.0,7.4,32,0.00,0.00,-0.78,-1.07
528609,105.8,84.15,2046,2.300,24.00,50.2,0.49,0.31,2.53,7.12,97,97,99,99,31.00,105.6,65.2,0.0,7.4,32,0.00,0.00,-0.78,-1.07
528809,105.8,86.31,2011,2.344,24.00,50.2,0.47,0.31,2.53,7.12,98,98,99,99,31.25,105.6,65.2,0.0,7.4,30,0.00,0.00,-0.78,-1.07
529009,105.8,87.64,2012,2.400,24.38,50.2,0.47,0.29,2.53,7.12,98,98,99,99,31.75,105.6,65.2,0.0,7.4,30,0.00,0.00,-0.78,-1.07
529208,105.8,87.94,2037,2.424,24.38,51.0,0.47,0.27,2.53,3.95,98,98,99,99,32.25,105.6,65.2,0.0,7.4,30,0.00,0.00,-0.78,-1.07
529369,105.8,89.04,2043,2.460,24.38,51.0,0.47,0.25,2.53,3.08,98,98,99,99,32.75,105.6,65.2,0.0,7.4,30,0.00,0.00,-0.78,-1.07
529529,105.8,90.08,2050,2.416,24.75,51.0,0.49,0.25,-0.25,2.20,98,98,99,99,33.25,105.6,65.2,0.0,7.4,30,0.00,0.00,-0.78,-1.07
529730,105.8,92.07,2051,2.432,24.75,51.0,0.49,0.27,-1.35,1.10,98,98,99,99,34.00,105.6,65.2,0.0,7.8,29,0.00,0.00,-0.78,-1.07
529930,105.8,95.44,2066,2.556,25.12,51.0,0.49,0.25,1.11,3.99,98,98,99,99,35.50,105.6,64.5,0.0,7.8,29,0.00,0.00,-0.78,-1.07
530129,105.8,99.00,2076,2.680,25.50,51.0,0.51,0.27,2.30,5.18,98,98,99,99,37.00,105.6,64.5,0.0,8.6,29,0.00,0.00,-0.78,-1.07
530329,105.8,126.59,2095,3.152,25.88,51.0,0.51,0.27,3.56,5.55,98,98,99,99,47.75,105.6,64.5,0.0,10.2,29,0.00,0.00,-0.78,-1.07
530529,105.8,156.42,2104,3.948,25.88,51.0,0.49,0.27,4.85,5.55,98,98,99,99,59.25,105.6,64.5,0.8,11.3,29,0.00,0.00,-0.78,-1.07
530689,105.8,166.91,2138,4.472,25.88,51.0,0.51,0.29,4.85,5.55,99,99,99,99,64.25,105.6,64.5,0.8,11.3,31,0.00,0.00,-0.78,-1.07
530888,105.8,178.61,2177,4.948,25.50,51.0,0.49,0.29,4.85,5.55,99,99,99,99,70.00,105.6,64.5,1.6,11.7,31,0.00,0.00,-0.78,-1.07
531089,105.8,186.51,2226,5.336,25.12,51.0,0.49,0.27,4.85,2.97,99,99,99,99,74.75,105.6,64.5,2.0,12.1,31,0.00,0.00,-0.78,-1.07
531289,105.8,188.44,2218,5.380,24.75,51.0,0.49,0.27,2.46,0.90,99,99,99,99,75.25,105.6,64.5,2.0,12.1,31,0.00,0.00,-0.78,-1.07
531450,105.8,189.48,2228,5.268,24.75,51.0,0.47,0.27,0.77,1.29,99,99,99,99,76.00,105.6,64.5,2.3,12.5,31,0.00,0.00,-0.78,-1.07
531650,105.8,246.31,2289,5.896,22.12,51.8,0.47,0.27,-1.41,3.47,98,98,98,98,101.50,105.6,64.5,7.0,15.6,33,0.00,0.00,-0.78,-1.07
531849,105.8,275.11,2337,7.316,19.88,51.8,0.57,0.29,0.40,3.70,98,98,98,98,115.75,105.6,64.5,9.8,17.2,33,0.00,0.00,-0.78,-1.07
532049,105.8,288.82,2380,8.408,19.88,51.8,0.76,0.31,3.21,3.70,98,98,98,98,123.75,105.6,64.5,10.9,17.6,33,0.00,0.00,-0.78,-1.07
532248,105.8,287.61,2443,8.564,19.88,51.8,0.88,0.31,4.35,3.70,98,98,98,98,126.50,105.6,64.5,12.1,18.4,33,0.00,0.00,-0.78,-1.07
532450,105.8,290.56,2557,8.752,19.88,51.8,0.90,0.35,4.35,0.47,98,98,98,98,133.75,105.6,64.5,13.3,19.5,33,0.00,0.00,-0.78,-1.07
532649,105.8,300.66,2568,9.080,20.25,51.0,0.96,0.35,4.35,0.37,97,97,96,96,139.00,105.6,64.5,14.1,19.5,36,0.00,0.00,-0.78,-1.07
532809,105.8,293.59,2644,8.676,20.62,51.0,0.96,0.37,2.08,2.90,97,97,96,96,139.75,105.6,64.5,14.1,19.5,36,0.00,0.00,-0.78,-1.07
532969,105.8,288.44,2696,8.256,21.00,51.0,0.92,0.37,-0.50,4.02,97,97,96,96,140.00,105.6,64.5,14.1,19.5,36,0.00,0.00,-0.78,-1.07
533129,105.8,291.49,2744,8.340,21.00,51.0,0.90,0.41,1.20,4.02,97,97,96,96,144.00,105.6,64.5,14.5,19.9,36,0.00,0.00,-0.78,-1.07
533288,105.8,285.96,2802,8.572,21.00,49.5,0.88,0.39,3.91,4.02,97,97,96,96,144.25,105.6,64.5,14.8,20.3,36,0.00,0.00,-0.78,-1.07
533448,105.8,285.98,2865,8.624,21.38,49.5,0.90,0.37,5.45,2.37,97,97,96,96,147.50,105.6,64.5,14.8,20.3,36,0.00,0.00,-0.78,-1.07
533609,105.8,280.11,2920,8.564,21.75,49.5,0.94,0.37,5.45,-0.38,97,97,96,96,147.25,105.6,64.5,14.8,20.3,36,0.00,0.00,-0.78,-1.07
533769,105.0,278.37,2983,8.392,22.50,48.8,0.94,0.37,5.45,3.38,96,96,94,94,149.50,105.6,64.5,14.8,20.3,40,0.00,0.00,-0.78,-1.07
533930,105.0,277.63,3041,8.308,22.50,48.8,0.92,0.39,3.66,6.23,96,96,94,94,152.00,105.6,64.5,14.8,20.3,40,0.00,0.00,-0.78,-1.07
534130,105.0,274.24,3109,7.876,22.50,48.8,0.92,0.39,0.01,6.41,96,96,94,94,153.50,105.6,64.5,14.8,19.9,40,0.00,0.00,-0.78,-1.07
534328,105.0,270.64,3176,8.004,22.88,48.0,0.82,0.39,2.75,6.41,96,96,94,94,154.75,105.6,64.5,14.1,19.5,40,0.00,0.00,-0.78,-1.07
534529,105.0,248.73,3238,7.588,24.38,48.0,0.76,0.39,4.16,3.03,96,96,94,94,145.00,105.6,64.5,12.5,18.4,40,0.00,0.00,-0.78,-1.07
534730,105.0,248.96,3291,7.024,24.75,47.2,0.74,0.37,0.52,-0.61,95,95,92,92,147.50,105.6,64.5,12.1,18.4,46,0.00,0.00,-0.78,-1.07
534929,105.0,244.45,3380,7.076,25.12,47.2,0.72,0.35,2.58,2.18,95,95,92,92,148.75,105.6,64.5,12.1,18.4,46,0.00,0.00,-0.78,-1.07
535129,105.0,130.85,3396,5.348,27.38,47.2,0.68,0.35,3.89,4.95,95,95,92,92,80.00,105.6,64.5,0.0,2.0,46,0.00,0.00,-0.78,-1.07
535290,105.0,63.13,3453,2.736,4.50,46.5,0.61,0.37,0.00,0.00,95,95,92,92,39.25,105.6,64.5,0.0,0.0,46,0.00,0.00,-0.78,-1.07
535488,105.0,75.44,3184,2.072,4.12,46.5,0.59,0.49,0.00,0.00,95,95,92,92,43.25,105.6,64.5,0.0,0.0,46,0.00,0.00,-0.78,-1.07
535649,105.0,72.53,2948,2.256,0.38,46.5,0.57,0.45,0.00,0.00,96,96,93,93,38.50,105.6,64.5,0.0,2.0,50,0.00,0.00,-0.78,-1.07
535850,105.0,99.93,2890,2.612,19.12,46.5,0.55,0.43,2.55,0.66,96,96,93,93,52.00,105.6,64.5,1.6,10.9,50,0.00,0.00,-0.78,-1.07
536049,105.0,223.24,2283,5.120,22.12,46.5,0.53,0.39,2.85,0.88,96,96,93,93,91.75,105.6,64.5,4.3,13.3,50,0.00,0.00,-0.78,-1.07
536208,105.0,208.62,2323,6.028,2.62,45.8,0.49,0.35,2.85,0.88,96,96,93,93,87.25,105.6,64.5,3.9,13.7,50,0.00,0.00,-0.78,-1.07
536409,105.0,206.05,2298,6.020,22.88,45.8,0.64,0.35,2.85,0.88,96,96,93,93,85.25,105.6,64.5,4.3,13.7,50,0.00,0.00,-0.78,-1.07
536610,105.0,205.56,2290,6.012,22.88,45.8,0.82,0.37,2.85,0.88,96,96,93,93,84.75,105.6,64.5,4.3,13.7,50,0.00,0.00,-0.78,-1.07
536769,105.0,213.28,2318,5.808,22.88,46.5,0.90,0.39,-0.86,0.33,92,92,88,88,89.00,105.6,64.5,4.7,14.1,50,0.00,0.00,-0.78,-1.07
536969,105.0,211.46,2351,6.076,22.88,46.5,0.86,0.35,2.82,2.71,92,92,88,88,89.50,105.6,64.5,5.1,14.1,50,0.00,0.00,-0.78,-1.07
537129,105.0,216.73,2345,6.280,22.88,46.5,0.90,0.35,4.73,4.62,92,92,88,88,91.50,105.6,64.5,5.1,14.5,50,0.00,0.00,-0.78,-1.07
537330,105.0,209.68,2371,6.272,22.88,46.5,0.96,0.35,5.92,5.93,92,92,88,88,89.50,105.6,64.5,4.7,14.1,50,0.00,0.00,-0.78,-1.07
537529,105.0,203.89,2377,6.140,23.25,46.5,0.92,0.35,5.92,5.93,92,92,88,88,87.25,105.6,64.5,4.3,13.7,50,0.00,0.00,-0.78,-1.07
537729,105.0,174.67,2393,5.656,24.75,46.5,0.88,0.35,5.92,5.93,91,91,86,86,75.25,105.6,64.5,1.6,11.3,53,0.00,0.00,-0.78,-1.07
537930,105.0,122.08,2400,4.772,26.25,46.5,0.76,0.31,5.92,5.93,91,91,86,86,52.75,105.6,64.5,0.0,9.0,53,0.00,0.00,-0.78,-1.07
538129,105.0,100.25,2396,3.652,26.62,46.5,0.64,0.31,2.31,2.11,91,91,86,86,43.25,105.6,64.5,0.0,4.3,53,0.00,0.00,-0.78,-1.07
538328,105.0,59.06,2375,2.364,21.75,46.5,0.57,0.29,0.76,0.57,91,91,86,86,25.25,105.6,65.2,0.0,0.0,53,0.00,0.00,-0.78,-1.07
538489,105.0,56.94,2390,2.064,17.62,46.5,0.51,0.29,-0.29,-0.48,91,91,86,86,24.50,105.6,65.2,0.0,0.0,53,0.00,0.00,-0.78,-1.07
538689,105.0,55.98,2356,1.776,12.00,46.5,0.51,0.27,-1.48,-1.67,92,92,87,87,23.75,105.6,65.2,0.0,0.0,54,0.00,0.00,-0.78,-1.07
538889,105.0,54.03,2364,1.656,6.38,46.5,0.49,0.27,-2.67,-2.86,92,92,87,87,23.00,105.6,65.2,0.0,0.0,54,0.00,0.00,-0.78,-1.07
539089,105.0,55.58,2348,1.576,0.38,46.5,0.49,0.27,-3.86,-4.05,92,92,87,87,23.50,105.6,65.2,0.0,0.0,54,0.00,0.00,-0.78,-1.07
539290,105.0,54.63,2313,1.624,-1.50,46.5,0.47,0.33,0.00,0.00,92,92,87,87,22.75,105.6,65.2,0.0,0.0,54,0.00,0.00,-0.78,-1.07
539489,105.0,56.07,2303,1.604,-1.50,46.5,0.47,0.33,0.00,0.00,92,92,87,87,23.25,105.6,65.2,0.0,0.0,54,0.00,0.00,-0.78,-1.07
539649,105.0,55.39,2281,1.584,-1.88,46.5,0.45,0.33,0.00,0.00,93,93,88,88,22.75,105.6,65.2,0.0,0.0,52,0.00,0.00,-0.78,-1.07
539810,105.0,54.78,2256,1.584,-1.88,46.5,0.43,0.33,0.00,0.00,93,93,88,88,22.25,105.6,65.2,0.0,0.0,52,0.00,0.00,-0.78,-1.07
540008,105.0,55.12,2242,1.576,-1.88,46.5,0.43,0.31,0.00,0.00,93,93,88,88,22.25,105.6,65.2,0.0,0.0,52,0.00,0.00,-0.78,-1.07
540169,105.0,54.59,2213,1.564,-2.25,46.5,0.43,0.31,0.00,0.00,93,93,88,88,21.75,105.6,65.2,0.0,0.0,52,0.00,0.00,-0.78,-1.07
540329,105.0,53.57,2203,1.556,-2.25,46.5,0.41,0.31,0.00,0.00,93,93,88,88,21.25,105.6,66.0,0.0,0.0,52,0.00,0.00,-0.78,-1.07
540489,105.0,53.93,2188,1.544,-2.25,46.5,0.39,0.33,0.00,0.00,93,93,88,88,21.25,105.6,66.0,0.0,0.0,52,0.00,0.00,-0.78,-1.07
540648,105.0,54.59,2162,1.548,-2.25,46.5,0.37,0.33,0.00,0.00,94,94,89,89,21.25,105.6,66.0,0.0,0.0,50,0.00,0.00,-0.78,-1.07
540809,105.0,52.64,2163,1.536,-2.25,46.5,0.37,0.35,0.00,0.00,94,94,89,89,20.50,105.6,66.0,0.0,0.0,50,0.00,0.00,-0.78,-1.07
541009,105.0,53.99,2134,1.536,-2.62,46.5,0.37,0.33,0.00,0.00,94,94,89,89,20.75,105.6,66.0,0.0,0.0,50,0.00,0.00,-0.78,-1.07
541168,105.0,53.99,2109,1.536,-2.62,47.2,0.39,0.33,0.00,0.00,94,94,89,89,20.50,105.6,66.0,0.0,0.0,50,0.00,0.00,-0.78,-1.07
541328,105.0,53.86,2088,1.532,-2.62,47.2,0.37,0.33,0.00,0.00,94,94,89,89,20.25,105.6,66.0,0.0,0.0,50,0.00,0.00,-0.78,-1.07
541489,105.0,52.78,2078,1.528,-2.62,47.2,0.37,0.31,0.00,0.00,94,94,89,89,19.75,105.6,66.0,0.0,0.0,50,0.00,0.00,-0.78,-1.07
541651,105.0,54.42,2016,1.524,-3.00,47.2,0.35,0.31,0.00,0.00,95,95,90,90,19.75,105.6,66.0,0.0,0.0,47,0.00,0.00,-0.78,-1.07
541849,105.0,50.58,1729,1.452,-4.50,47.2,0.35,0.31,0.00,0.00,95,95,90,90,15.75,105.6,66.0,0.0,0.0,47,0.00,0.00,-0.78,-1.07
542009,105.0,43.42,1503,1.332,-6.38,47.2,0.35,0.29,0.00,0.00,95,95,90,90,11.75,105.6,66.0,0.0,0.0,47,0.00,0.00,-0.78,-1.07
542169,105.0,49.20,1270,0.700,-9.75,47.2,0.33,0.27,0.00,0.00,95,95,90,90,11.25,105.6,66.0,0.0,0.0,47,0.00,0.00,-0.78,-1.07
542329,105.0,56.98,1121,1.644,-12.75,47.2,0.31,0.25,0.00,0.00,95,95,90,90,11.50,105.6,66.8,0.0,0.0,47,0.00,0.00,-0.78,-1.07
542489,105.0,54.73,1167,1.332,-11.25,47.2,0.29,0.23,0.00,0.00,95,95,90,90,11.50,105.6,66.8,0.0,0.0,47,0.00,0.00,-0.78,-1.07
542689,105.0,48.36,1321,1.444,-9.00,47.2,0.29,0.21,0.00,0.00,96,96,91,91,11.50,105.6,66.8,0.0,0.0,45,0.00,0.00,-0.78,-1.07
542888,105.0,40.49,1543,1.644,-6.00,47.2,0.29,0.21,0.00,0.00,96,96,91,91,11.25,105.6,66.8,0.0,0.0,45,0.00,0.00,-0.78,-1.07
543049,105.0,36.47,1751,1.428,-4.50,47.2,0.29,0.20,0.00,0.00,96,96,91,91,11.50,105.6,66.8,0.0,0.0,45,0.00,0.00,-0.78,-1.07
543209,105.0,41.74,1996,1.368,-3.38,47.2,0.27,0.21,0.00,0.00,96,96,91,91,15.00,105.6,66.8,0.0,0.0,45,0.00,0.00,-0.78,-1.07
543370,105.0,47.53,2249,1.320,-1.88,47.2,0.27,0.25,0.00,0.00,96,96,91,91,19.25,105.6,66.8,0.0,0.0,45,0.00,0.00,-0.78,-1.07
543569,105.0,51.77,2602,1.248,-0.38,47.2,0.37,0.33,0.00,0.00,96,96,91,91,24.25,105.6,66.8,0.0,0.0,45,0.00,0.00,-0.78,-1.07
543769,105.0,61.90,2535,1.540,-0.75,47.2,0.37,0.33,0.00,0.00,97,97,92,92,28.25,105.6,66.8,0.0,0.0,40,0.00,0.00,-0.78,-1.07
543970,105.0,58.17,2554,1.616,-0.38,47.2,0.39,0.33,0.00,0.00,97,97,92,92,26.75,105.6,66.8,0.0,0.0,40,0.00,0.00,-0.78,-1.07
544169,105.0,58.08,2486,1.632,-0.75,47.2,0.37,0.35,0.00,0.00,97,97,92,92,26.00,105.6,66.8,0.0,0.0,40,0.00,0.00,-0.78,-1.07
544329,105.0,59.33,2457,1.636,-0.75,47.2,0.39,0.37,0.00,0.00,97,97,92,92,26.25,105.6,66.8,0.0,0.0,40,0.00,0.00,-0.78,-1.07
544530,105.0,56.70,2424,1.624,-1.12,47.2,0.39,0.41,0.00,0.00,97,97,92,92,24.75,105.6,66.8,0.0,0.0,40,0.00,0.00,-0.78,-1.07
544729,105.0,57.45,2369,1.612,-1.12,48.0,0.41,0.41,0.00,0.00,98,98,93,93,24.50,105.6,66.8,0.0,0.0,37,0.00,0.00,-0.78,-1.07
544930,105.0,57.09,2335,1.616,-1.50,48.0,0.43,0.41,0.00,0.00,98,98,93,93,24.00,105.6,66.8,0.0,0.0,37,0.00,0.00,-0.78,-1.07
545130,105.0,56.24,2296,1.604,-1.50,48.0,0.41,0.39,0.00,0.00,98,98,93,93,23.25,105.6,66.8,0.0,0.0,37,0.00,0.00,-0.78,-1.07
545329,105.0,56.26,2246,1.592,-1.88,48.0,0.41,0.39,0.00,0.00,98,98,93,93,22.75,105.6,67.5,0.0,0.0,37,0.00,0.00,-0.78,-1.07
545530,105.0,56.05,2205,1.584,-2.25,48.0,0.43,0.39,0.00,0.00,98,98,93,93,22.25,105.6,67.5,0.0,0.0,37,0.00,0.00,-0.78,-1.07
545729,105.0,54.29,2174,1.568,-2.25,48.0,0.43,0.39,0.00,0.00,99,99,95,95,21.25,105.6,67.5,0.0,0.0,33,0.00,0.00,-0.78,-1.07
